tweet,class,date_posted
"Closed due to accident in SeSide on I-45 Gulf Fwy Outbound after Holland and before FM 1764, stopped traffic back to FM 517 traffic",0,2017-06-01 11:31:17+00:00
"Closed due to accident in SeSide on I-45 Gulf Fwy Outbound after Holland and before FM 1764, stopped traffic back to Hughes traffic",0,2017-06-01 10:57:36+00:00
Closed due to accident in SeSide on I-45 Gulf Fwy Outbound after Holland and before FM 1764 traffic ,0,2017-06-01 10:43:23+00:00
Closed due to accident in NorthSide on I-45 NB between I-10 and Quitman traffic ,0,2017-06-01 08:29:47+00:00
Closed due to accident in Downtown on US-69 SB between I-10 and The George R Brown traffic ,0,2017-06-01 04:52:36+00:00
Frontage road closed in WestSide on I-10 katy Fwy frontage Rd Outbound between Bingle Rd and Campbell traffic ,0,2017-05-31 23:33:17+00:00
"Stall. exit ramp closed. in WestSide on W Sam Houston Tollway SB at Clay Rd, stop and go traffic back to Fallbrook, delay of 20 mins",0,2017-05-31 11:53:13+00:00
Closed due to accident in LaPorte on Hwy 225 laporte Fwy Outbound between Sens Rd. and Hwy 146 traffic ,0,2017-05-29 20:54:36+00:00
"Closed due to accident in SeSide on 610 EB between Broadway and Hwy 225, stopped traffic back to The 45 Gulf Fwy traffic",0,2017-05-29 06:08:38+00:00
"Closed due to accident in WestSide on I-10 EB between Bingle Rd and Wirt, stopped traffic back to Campbell traffic ",0,2017-05-29 04:25:17+00:00
"Closed due to accident in WestSide on I-10 EB at Wirt, stopped traffic back to Bingle Rd traffic ",0,2017-05-29 04:22:41+00:00
"Closed due to accident in NorthSide on 45 N Fwy SB between Tidwell Rd. and Airline, stopped traffic back to W Mt. Houston traffic",0,2017-05-28 17:57:29+00:00
"Closed due to accident in Harris on 45 N Fwy SB at Tidwell Rd., stopped traffic back to W Mt. Houston traffic ",0,2017-05-28 17:38:40+00:00
"Closed due to accident in NeSide on US-69 NB between Crosstimbers and Laura Koppe, stopped traffic back to Collingsworth traffic",0,2017-05-28 03:26:44+00:00
Closed in GalenaPark on Washburn Tunl between Shaver St and Federal Rd traffic ,0,2017-05-26 13:15:54+00:00
Accident. left lanes closed in GreenwayUpperKirby on US-69 NB at Newcastle traffic ,0,2017-05-26 02:29:23+00:00
This intersection will be closed this weekend for construction in Galleria on Post Oak Blvd. at San Felipe traffic ,0,2017-05-26 00:28:56+00:00
This intersection will be closed this weekend for construction in Galleria on Post Oak Blvd. at San Felipe traffic ,0,2017-05-25 22:46:24+00:00
Will be closed this weekend for construction in Galleria on Post Oak Blvd. at San Felipe traffic ,0,2017-05-25 22:38:28+00:00
"Closed due to accident in Harris on 610 W Lp NB after Richmond and before Westheimer, stopped traffic back to Fournace traffic",0,2017-05-25 17:33:45+00:00
Exit ramp closed in NorthSide on I-45 N Fwy Inbound approaching Crosstimbers traffic ,0,2017-05-25 17:17:11+00:00
"All main lanes closed for an accident in SouthSide on S sam houston tollway EB between Hwy 288 and Cullen, stopp... ",0,2017-05-23 21:12:05+00:00
"Closed due to accident in Downtown on Hwy 288 S Fwy Inbound before Southmore to 69 SW Fwy, stopped traffic back to Bellfort traffic",0,2017-05-23 13:03:54+00:00
"Closed due to accident in Downtown on Hwy 288 S Fwy Inbound at Southmore to 69 SW Fwy, stopped traffic back to Bellfort, delay of 35 mins",0,2017-05-23 12:54:28+00:00
"Closed due to accident in Downtown on Hwy 288 S Fwy Inbound at Southmore to 69 SW Fwy, stopped traffic back to The S Lp, delay of 20 mins",0,2017-05-23 12:39:06+00:00
"Closed due to accident in Downtown on Hwy 288 S Fwy Inbound at Southmore to 69 SW Fwy, stopped traffic back to Holcombe, delay of 10 mins",0,2017-05-23 12:20:03+00:00
"Closed due to accident in SeSide on I-45 Gulf Fwy Outbound approaching Fuqua and before The S Sam Houston Pkwy, ... ",0,2017-05-23 11:19:14+00:00
Closed due to accident in SeSide on I-45 Gulf Fwy Outbound approaching Fuqua and before The S Sam Houston Pkwy traffic,0,2017-05-23 11:18:38+00:00
"Closed due to accident in SouthSide on 610 S Lp EB approaching Scott and before Cullen, stopped traffic back to Almeda, delay of 12 mins",0,2017-05-22 13:45:02+00:00
"Closed due to accident in SouthSide on 610 S Lp EB approaching Scott and before Cullen, stopped traffic back to Almeda, delay of 10 mins",0,2017-05-22 13:43:45+00:00
Closed due to accident in SouthSide on 610 S Lp EB approaching Scott and before Cullen traffic ,0,2017-05-22 13:40:36+00:00
"Closed due to accident in EastSide on I-10 WB between Waco and Gregg, stopped traffic back to Lockwood traffic ",0,2017-05-22 03:51:57+00:00
"Closed due to accident in EastSide on Hwy 225 EB between The E Lp and Goodyear, stopped traffic back to Broadway traffic",0,2017-05-21 08:49:42+00:00
"Closed due to accident in EastSide on 610 NB after Manchester, stopped traffic back to Old Galveston Rd. traffic ",0,2017-05-21 00:18:49+00:00
Closed due to accident in Downtown on I-10 EB between Studemont and I-45 traffic ,0,2017-05-19 08:52:22+00:00
Closed due to accident on I-10 EB between Taylor and I-45 traffic ,0,2017-05-19 07:29:12+00:00
"Road construction, left lane closed in EastSide on The E Sam Houston Pkwy NB at The Toll Brg, stop and go traffic back to Hwy 225 traffic",0,2017-05-17 16:29:15+00:00
Closed due to accident in WestSide on I-10 EB between Wilcrest and The W Sam Houston Tollway traffic ,0,2017-05-17 08:31:55+00:00
Closed due to accident in SeSide on Sam Houston Tollway NB between Hwy 3 and Spencer Hwy traffic ,0,2017-05-17 07:45:50+00:00
Closed due to accident in EastSide on Sam Houston Tollway NB between Fairmont Pkwy and Spencer Hwy traffic ,0,2017-05-17 06:53:49+00:00
Closed due to accident in Harris on Hwy 288 SB between Orem and Almeda Genoa traffic ,0,2017-05-17 04:40:30+00:00
"All main lanes closed in Harris on hwy 290 NW Fwy Inbound between Hollister and Pinemont Dr, stopped traffic back to Jones Rd. traffic",0,2017-05-16 22:56:31+00:00
Closed due to accident in CincoRanch on I-10 WB between Mason and Hwy 99 traffic ,0,2017-05-16 08:24:18+00:00
All main lanes closed for a gas leak in Harris on FM 2920 WB between Hufsmith Kohrville Rd and Cherry St traffic ,0,2017-05-15 21:31:23+00:00
All main lanes closed for a gas leak in Harris on FM 2920 WB between Hufsmith Kohrville Rd and Cherry St traffic ,0,2017-05-15 18:40:51+00:00
"Closed due to accident in EastSide on I-10 E Fwy WB at Uvalde, stopped traffic back to Freeport traffic ",0,2017-05-15 06:08:44+00:00
Closed due to road construction on W Sam Houston Tollway SB at Little York traffic ,0,2017-05-15 04:45:28+00:00
Closed due to road construction in SouthSide on S Sam Houston Tollway EB at Beamer traffic ,0,2017-05-14 17:40:13+00:00
Closed due to road construction in SouthSide on S Sam Houston Tollway EB at Beamer traffic ,0,2017-05-14 05:04:34+00:00
"Closed due to accident in Harris on Hwy 225 EB between Beltway 8 and Railroad St, stopped traffic back to Jefferson Rd traffic",0,2017-05-13 20:03:17+00:00
Closed ahead in SwSide on US-69 NB between Gessner and Bellaire Blvd traffic ,0,2017-05-13 11:04:28+00:00
Closed due to accident in SwSide on US-69 NB between Gessner and Bellaire Blvd traffic ,0,2017-05-13 08:31:47+00:00
Closed due to accident in SouthSide on 610 WB between Hwy 288 and Almeda traffic ,0,2017-05-13 07:28:57+00:00
"Connecting ramp temporarily closed due to accident in Downtown on I-69 Eastex Fwy NB at I-10, stopped traffic back to Fannin traffic",0,2017-05-12 22:18:18+00:00
Left lane closed for emergency vehicles in NorthSide on the hardy tollroad frontage Rd Outbound after Little York traffic,0,2017-05-12 20:01:55+00:00
Left lane closed for emergency vehicles in Houston on the hardy tollroad frontage Rd Outbound at Airtex traffic ,0,2017-05-12 20:01:11+00:00
"Freeway closed for major accident in NeSide on 69 eastex Fwy Outbound between Lee Rd. and Aldine Bender, stopped... ",0,2017-05-11 23:44:49+00:00
"Closed due to an accident in Sealy on I-10 katy Fwy Outbound between Waller and Pederson Rd, stopped traffic back to Pin Oak Rd. traffic",0,2017-05-11 21:04:38+00:00
Freeway closed for an accident in Harris on Hwy 90 EB between S Lk Houston Pkwy and Sam Houston Pky traffic ,0,2017-05-11 18:55:58+00:00
Closed for major accident involving a cement truck in EastSide on E sam houston Pkwy frontage Rd NB between Wallisville Rd and US-90,0,2017-05-10 19:01:25+00:00
Closed due to accident in MuseumDistrict on US-69 NB between Fannin and Hwy 288 traffic ,0,2017-05-10 02:55:51+00:00
Closed for major accident in EastSide on E sam houston Pkwy NB between Wallisville Rd and US-90 traffic ,0,2017-05-09 19:19:25+00:00
"Closed due to accident in NwSide on 290 NW Fwy Outbound after W Little York Rd and to The W Sam Houston Tollway,... ",0,2017-05-09 13:22:27+00:00
Closed due to accident in MuseumDistrict on US-69 NB between Spur 527 and Fannin traffic ,0,2017-05-09 04:41:39+00:00
Roadway closed for accident with an overturned dump truck. in LaMarque on Hwy 6 NB between I-45 and Fairwood Rd traffic,0,2017-05-08 20:37:14+00:00
Roadway closed for accident involving an overturned dump truck in Galveston on Hwy 6 SB between Fairwood Rd and I-45 traffic,0,2017-05-08 19:21:32+00:00
Roadway closed for accident with an overturned dump truck. in LaMarque on Hwy 6 NB between I-45 and Fairwood Rd traffic,0,2017-05-08 19:20:15+00:00
"Closed due to accident in Bellaire on 610 W Lp NB after Fournace and before 69 The SW Fwy, stopped traffic back to Bellaire traffic",0,2017-05-08 17:42:34+00:00
Closed due to accident on Hwy 288 S Fwy Outbound from Reed Rd. and before Airport traffic ,0,2017-05-08 10:36:27+00:00
Closed due to road construction in Spring on Hwy 99 EB at Hardy Toll Rd traffic ,0,2017-05-08 05:18:30+00:00
Closed due to accident in IowaColony on Hwy 288 SB at Hwy 6 traffic ,0,2017-05-07 07:15:15+00:00
Closed due to accident in NwSide on US-290 WB between Fairbanks N Houston and Gessner traffic ,0,2017-05-06 08:49:24+00:00
"Closed in NeSide on 610 N Lp EB at 69 Eastex Fwy to Hirsch, stopped traffic back to Shepherd, delay of 35 mins traffic",0,2017-05-05 13:54:39+00:00
"Closed due to accident in NeSide on 69 Eastex Fwy Outbound approaching Cavalcade to Crosstimbers, stopped traffic back to Collingsworth",0,2017-05-05 13:27:24+00:00
"Closed in NeSide on 610 N Lp WB at 69 Eastex Fwy and before The Hardy Toll Rd., stopped traffic back to Mccarty, delay of 35 mins traffic",0,2017-05-05 13:16:16+00:00
"Closed due to accident in NeSide on 69 Eastex Fwy Outbound approaching Cavalcade to Crosstimbers, stopped traffic back to Quitman traffic",0,2017-05-05 13:11:21+00:00
"Closed in NeSide on 610 N Lp EB approaching 69 Eastex Fwy and before Hirsch, stopped traffic back to Yale, delay of 20 mins traffic",0,2017-05-05 13:04:27+00:00
"Closed due to accident in NeSide on 69 Eastex Fwy Outbound at The 610 N Lp to Crosstimbers, stopped traffic back to Collingsworth traffic",0,2017-05-05 12:58:16+00:00
"Closed in NeSide on 610 N Lp EB approaching 69 Eastex Fwy and before Hirsch, stopped traffic back to The N Fwy, delay of 15 mins traffic",0,2017-05-05 12:52:42+00:00
Closed due to accident in GreaterHeights on 610 EB between Shepherd and Yale traffic ,0,2017-05-05 08:01:14+00:00
"Closed due to accident in SouthEastSide on I-45 Gulf Fwy Outbound from Broadway to Bellfort, stopped traffic back to Griggs traffic",0,2017-05-04 12:45:39+00:00
"Road construction, right lane closed in SeSide on I-45 NB approaching FM 646 and before Calder, stop and go traffic back to FM 517 traffic",0,2017-05-03 14:39:07+00:00
Exit ramp closed. in SeSide on I-45 Gulf Fwy Inbound at FM 646 traffic ,0,2017-05-03 14:24:10+00:00
"Road construction, right lane closed in SeSide on I-45 NB approaching FM 646 and before Calder, stopped traffic back to FM 517 traffic",0,2017-05-03 14:22:50+00:00
"Closed due to road construction in SeSide on I-45 NB approaching FM 646 and before Calder, stopped traffic back to FM 517 traffic",0,2017-05-03 13:37:56+00:00
"Closed due to road construction in SeSide on I-45 NB approaching FM 646 and before Calder, stopped traffic back to FM 517, delay of 20 mins",0,2017-05-03 13:10:18+00:00
"Closed due to road construction in SeSide on I-45 NB approaching FM 646 and FM 2351, stopped traffic back to FM 517, delay of 20 mins",0,2017-05-03 11:57:06+00:00
"Closed due to road construction in SeSide on I-45 NB approaching FM 646 and FM 2351, stopped traffic back to Hughes, delay of 25 mins",0,2017-05-03 11:39:44+00:00
"Closed due to road construction in SeSide on I-45 NB approaching FM 646 and FM 2351, stopped traffic back to FM 517, delay of 25 mins",0,2017-05-03 11:17:20+00:00
"Closed due to road construction in LeagueCity on I-45 NB between FM 517 and FM 2351, delay of 20 mins traffic ",0,2017-05-03 11:09:19+00:00
"Closed due to road construction in LeagueCity on I-45 NB between FM 517 and FM 2351, delay of 15 mins traffic ",0,2017-05-03 11:06:30+00:00
Closed due to road construction in LeagueCity on I-45 NB between FM 517 and FM 2351 traffic ,0,2017-05-03 10:55:49+00:00
Closed due to road construction in LeagueCity on I-45 NB between FM 517 and FM 2351 traffic ,0,2017-05-03 10:26:41+00:00
"Apparently you just missed her, and someone else struck her. Very sad. Its closed there.",0,2017-05-03 03:19:53+00:00
Closed due to accident in Spring on I-45 NB between FM 1960 and Cypresswood traffic ,0,2017-05-03 02:03:17+00:00
"Closed due to accident in Downtown on 69 SW Fwy Outbound after I-45 and before Hwy 288, stopped traffic back to Lorraine, delay of 10 mins",0,2017-05-02 15:59:18+00:00
"Freeway closed for major accident in Spring on I-45 N Fwy Inbound between FM 1960 and Richey, stopped traffic back to N Grand Pkwy traffic",0,2017-05-01 21:24:22+00:00
"Freeway closed for major accident in Spring on I-45 N Fwy Inbound between FM 1960 and Richey, stopped traffic back to Spg Stuebner traffic",0,2017-05-01 21:11:16+00:00
"Freeway closed for major accident in Spring on I-45 N Fwy Inbound between FM 1960 and Richey, stopped traffic back to Spg Cypress traffic",0,2017-05-01 20:40:53+00:00
"Closed due to accident in NorthSide on I-45 NB between The N Lp and Crosstimbers, stopped traffic back to Cavalcade traffic",0,2017-05-01 05:52:01+00:00
"Closed due to accident in NorthSide on I-45 NB between The N Lp and Crosstimbers, stopped traffic back to The 610 N Lp traffic",0,2017-05-01 05:41:33+00:00
"Closed due to accident in NorthSide on I-45 NB between Cavalcade and The 610 N Lp, stopped traffic back to Patton traffic",0,2017-04-30 09:44:54+00:00
"Closed due to accident in NeSide on 610 WB between 69 Eastex Fwy and The Hardy Toll Rd., stopped traffic back to Lockwood, delay of 10 mins",0,2017-04-29 18:47:49+00:00
On-ramp closed on I-10 Katy Fwy WB at I-45 traffic ,0,2017-04-29 13:33:47+00:00
Closed due to accident on I-10 WB between San Jacinto and I-45 traffic ,0,2017-04-29 08:52:51+00:00
Closed due to accident on I-10 WB between I-45 and Taylor traffic ,0,2017-04-29 08:50:14+00:00
Closed due to accident in SwSide on US-69 NB between The W Sam Houston Tollway and Bissonnet traffic ,0,2017-04-29 03:32:46+00:00
"Closed due to accident on I-69 Eastex Fwy HOV Outbound at Collingsworth St, stopped traffic back to Jackson traffic ",0,2017-04-28 22:40:27+00:00
"Closed due to accident in NwSide on 290 NW Fwy Outbound at Huffmeister and to Telge, stopped traffic back to Eldridge, delay of 18 mins",0,2017-04-28 13:12:48+00:00
"Closed due to accident in NorthSide on I-45 N Fwy Outbound before Parker and before Little York, stopped traffic back to The N Lp traffic",0,2017-04-28 13:11:38+00:00
Closed due to accident in NwSide on 290 NW Fwy Inbound approaching The W Sam Houston Tollway and before W Little... ,0,2017-04-28 11:57:52+00:00
Closed due to accident in Harris on I-45 NB between Little York and Shepherd traffic ,0,2017-04-28 06:23:46+00:00
Accident has the frontage road closed at the intersection in NwSide on N sam houston Pkwy frontage Rd WB at Hwy 249 traffic,0,2017-04-27 19:59:55+00:00
Temporarily closed in NorthSide on I-45 N Fwy Inbound between The 610 N Lp and Cavalcade traffic ,0,2017-04-27 19:57:09+00:00
Accident has the frontage road closed at the intersection in NwSide on N sam houston Pkwy frontage Rd WB at Hwy 249 traffic,0,2017-04-27 18:51:35+00:00
Accident has the frontage road closed at the intersection in NwSide on N sam houston Pkwy frontage Rd WB approaching Hwy 249 traffic,0,2017-04-27 18:50:28+00:00
"Closed due to accident in Pasadena on Hwy 225 La Porte Fwy EB approaching Allen Genoa and before Scarborough, st... ",0,2017-04-27 11:02:05+00:00
Freeway closed for an accident in NeSide on 69 eastex Fwy Outbound between Quitman and Collingsworth traffic ,0,2017-04-27 00:54:18+00:00
Closed due to accident in NorthSide on I-45 SB between Shepherd and Little York traffic ,0,2017-04-26 05:20:32+00:00
Closed due to accident in NorthSide on I-45 NB between Tidwell Rd. and Parker traffic ,0,2017-04-26 02:40:29+00:00
